2022-12-05 09:44:35,668 :: app.parsing.pars_menu:202 :: WARNING :: �� ������� ������� ������ ��� ����� ������� �������https://menunedeli.ru/2022/08/lenivye-recepty/
2022-12-05 10:17:58,658 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Молочная рисовая каша в мультиварке с цитрусовым топпингом https://menunedeli.ru/2015/01/molochnaya-risovaya-kasha-v-multivarke-s-citrusovym-toppingom/
2022-12-05 10:17:58,873 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как приготовить омлет: 10 лучших рецептов https://menunedeli.ru/2015/01/kak-prigotovit-omlet-10-luchshix-receptov/
2022-12-05 10:17:59,115 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Молочная гречневая каша в мультиварке https://menunedeli.ru/2015/01/molochnaya-grechnevaya-kasha-v-multivarke/
2022-12-05 10:20:21,882 :: app.parsing.pars_menu:144 :: WARNING :: could not convert string to float: '8-10'
2022-12-05 10:28:53,968 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Ленивые рецепты https://menunedeli.ru/2022/08/lenivye-recepty/
2022-12-05 10:28:54,921 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Ленивый завтрак за 5 минут https://menunedeli.ru/2022/07/lenivyj-zavtrak-za-5-minut/
2022-12-05 10:28:55,197 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Кулинарный лайфхак: как правильно разбивать яйца https://menunedeli.ru/2019/11/kulinarnyj-lajfxak-kak-pravilno-razbivat-yajca/
2022-12-05 10:28:55,423 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Три вкусных и быстрых рецепта из лаваша https://menunedeli.ru/2019/06/tri-vkusnyx-i-bystryx-recepta-iz-lavasha/
2022-12-05 10:28:55,647 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда 3 рецепта быстрых завтраков за 10 минут https://menunedeli.ru/2019/05/3-recepta-bystryx-zavtrakov-za-10-minut/
2022-12-05 10:28:55,944 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Молочная рисовая каша в мультиварке с цитрусовым топпингом https://menunedeli.ru/2015/01/molochnaya-risovaya-kasha-v-multivarke-s-citrusovym-toppingom/
2022-12-05 10:28:56,197 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как приготовить омлет: 10 лучших рецептов https://menunedeli.ru/2015/01/kak-prigotovit-omlet-10-luchshix-receptov/
2022-12-05 10:28:56,390 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Молочная гречневая каша в мультиварке https://menunedeli.ru/2015/01/molochnaya-grechnevaya-kasha-v-multivarke/
2022-12-05 10:28:56,673 :: app.parsing.pars_menu:144 :: WARNING :: could not convert string to float: '8-10'
2022-12-05 10:30:45,519 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Ленивые рецепты https://menunedeli.ru/2022/08/lenivye-recepty/
2022-12-05 10:30:45,767 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Ленивый завтрак за 5 минут https://menunedeli.ru/2022/07/lenivyj-zavtrak-za-5-minut/
2022-12-05 10:30:46,051 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Кулинарный лайфхак: как правильно разбивать яйца https://menunedeli.ru/2019/11/kulinarnyj-lajfxak-kak-pravilno-razbivat-yajca/
2022-12-05 10:30:46,448 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Три вкусных и быстрых рецепта из лаваша https://menunedeli.ru/2019/06/tri-vkusnyx-i-bystryx-recepta-iz-lavasha/
2022-12-05 10:30:46,694 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда 3 рецепта быстрых завтраков за 10 минут https://menunedeli.ru/2019/05/3-recepta-bystryx-zavtrakov-za-10-minut/
2022-12-05 10:30:47,394 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Молочная рисовая каша в мультиварке с цитрусовым топпингом https://menunedeli.ru/2015/01/molochnaya-risovaya-kasha-v-multivarke-s-citrusovym-toppingom/
2022-12-05 10:30:47,609 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как приготовить омлет: 10 лучших рецептов https://menunedeli.ru/2015/01/kak-prigotovit-omlet-10-luchshix-receptov/
2022-12-05 10:30:47,816 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Молочная гречневая каша в мультиварке https://menunedeli.ru/2015/01/molochnaya-grechnevaya-kasha-v-multivarke/
2022-12-05 10:31:16,450 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Ленивые рецепты https://menunedeli.ru/2022/08/lenivye-recepty/
2022-12-05 10:31:16,842 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Ленивый завтрак за 5 минут https://menunedeli.ru/2022/07/lenivyj-zavtrak-za-5-minut/
2022-12-05 10:31:17,282 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Кулинарный лайфхак: как правильно разбивать яйца https://menunedeli.ru/2019/11/kulinarnyj-lajfxak-kak-pravilno-razbivat-yajca/
2022-12-05 10:31:17,480 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Три вкусных и быстрых рецепта из лаваша https://menunedeli.ru/2019/06/tri-vkusnyx-i-bystryx-recepta-iz-lavasha/
2022-12-05 10:31:17,708 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда 3 рецепта быстрых завтраков за 10 минут https://menunedeli.ru/2019/05/3-recepta-bystryx-zavtrakov-za-10-minut/
2022-12-05 10:31:18,050 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Молочная рисовая каша в мультиварке с цитрусовым топпингом https://menunedeli.ru/2015/01/molochnaya-risovaya-kasha-v-multivarke-s-citrusovym-toppingom/
2022-12-05 10:31:18,302 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как приготовить омлет: 10 лучших рецептов https://menunedeli.ru/2015/01/kak-prigotovit-omlet-10-luchshix-receptov/
2022-12-05 10:31:18,489 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Молочная гречневая каша в мультиварке https://menunedeli.ru/2015/01/molochnaya-grechnevaya-kasha-v-multivarke/
2022-12-05 10:31:18,773 :: app.parsing.pars_menu:144 :: WARNING :: could not convert string to float: '1\\2'
2022-12-05 10:32:48,521 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Ленивые рецепты https://menunedeli.ru/2022/08/lenivye-recepty/
2022-12-05 10:32:49,258 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Ленивый завтрак за 5 минут https://menunedeli.ru/2022/07/lenivyj-zavtrak-za-5-minut/
2022-12-05 10:32:49,530 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Кулинарный лайфхак: как правильно разбивать яйца https://menunedeli.ru/2019/11/kulinarnyj-lajfxak-kak-pravilno-razbivat-yajca/
2022-12-05 10:32:49,753 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Три вкусных и быстрых рецепта из лаваша https://menunedeli.ru/2019/06/tri-vkusnyx-i-bystryx-recepta-iz-lavasha/
2022-12-05 10:32:50,166 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда 3 рецепта быстрых завтраков за 10 минут https://menunedeli.ru/2019/05/3-recepta-bystryx-zavtrakov-za-10-minut/
2022-12-05 10:32:50,460 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Молочная рисовая каша в мультиварке с цитрусовым топпингом https://menunedeli.ru/2015/01/molochnaya-risovaya-kasha-v-multivarke-s-citrusovym-toppingom/
2022-12-05 10:32:50,677 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как приготовить омлет: 10 лучших рецептов https://menunedeli.ru/2015/01/kak-prigotovit-omlet-10-luchshix-receptov/
2022-12-05 10:32:50,922 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Молочная гречневая каша в мультиварке https://menunedeli.ru/2015/01/molochnaya-grechnevaya-kasha-v-multivarke/
2022-12-05 10:34:00,421 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Рецепт блинов на молоке тонких с дырочками: базовый рецепт https://menunedeli.ru/2013/06/kak-prigotovit-tonkie-i-vozdushnye-blinchiki/
2022-12-05 10:34:27,387 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Рецепт завтрака в постель 8 марта https://menunedeli.ru/2013/02/recept-zavtraka-v-postel/
2022-12-05 10:34:36,140 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Творог со сметаной https://menunedeli.ru/2012/08/tvorog-so-smetanoj/
2022-12-05 10:34:40,861 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как приготовить домашний йогурт https://menunedeli.ru/2012/05/kak-prigotovit-domashnij-jogurt-recept-s-foto/
2022-12-05 10:35:01,457 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как приготовить гречневую кашу https://menunedeli.ru/2012/01/kak-prigotovit-grechnevuyu-kashu-recept-s-foto/
2022-12-05 10:38:48,055 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда 3 блюда за 30 минут на ужин: салат, второе и десерт https://menunedeli.ru/2019/08/3-blyuda-za-30-minut-na-uzhin-salat-vtoroe-i-desert/
2022-12-05 10:47:42,960 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Рецепт с салатом айсберг и кефирной заливкой https://menunedeli.ru/2013/12/recept-s-salatom-ajsberg-i-kefirnoj-zalivkoj/
2022-12-05 10:47:45,184 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Простой салат с креветками и сырными чипсами https://menunedeli.ru/2013/12/prostoj-salat-s-krevetkami-i-syrnymi-chipsami/
2022-12-05 10:47:47,478 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Салат сельдь под шубой в сервировочном кольце https://menunedeli.ru/2013/12/salat-seld-pod-shuboj/
2022-12-05 10:47:47,712 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Рецепт салата с красной рыбой и овощами https://menunedeli.ru/2013/12/recept-salata-s-krasnoj-ryboj-i-ovoshhami/
2022-12-05 10:47:48,026 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Салат из скумбрии, овощей и гренок https://menunedeli.ru/2013/12/salat-iz-skumbrii-ovoshhej-i-grenok/
2022-12-05 10:48:02,102 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Салат с авокадо и курицей https://menunedeli.ru/2013/10/salat-s-avokado-i-kuricej/
2022-12-05 10:53:02,084 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Вкусный свиной холодец https://menunedeli.ru/2015/01/vkusnyj-svinoj-xolodec/
2022-12-05 10:53:48,112 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как приготовить куриные рулетики https://menunedeli.ru/2014/02/kak-prigotovit-kurinye-ruletiki/
2022-12-05 10:54:11,597 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Свинина фаршированная грибами https://menunedeli.ru/2013/11/farshirovannaya-svinina/
2022-12-05 10:54:13,861 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Рильет из форели https://menunedeli.ru/2013/11/rilet-iz-foreli/
2022-12-05 10:54:45,837 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Рецепт быстрых малосольных огурцов https://menunedeli.ru/2011/06/bystryj-recept-malosolnyx-ogurcov/
2022-12-05 11:04:04,660 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Рассольник с перловкой и солеными огурцами https://menunedeli.ru/2012/02/kak-prigotovit-rassolnik-recept-s-foto/
2022-12-05 11:04:46,618 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Суп с фрикадельками https://menunedeli.ru/2011/04/kak-prigotovit-sup-s-frikadelkami/
2022-12-05 11:11:45,757 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Заготовка полуфабрикатов на неделю. Заготовки из рыбы https://menunedeli.ru/2020/09/zagotovka-polufabrikatov-na-nedelyu-zagotovki-iz-ryby/
2022-12-05 11:13:10,075 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Урок Кулинарной школы: как приготовить сочный стейк из говядины https://menunedeli.ru/2019/10/urok-kulinarnoj-shkoly-kak-prigotovit-sochnyj-stejk-iz-govyadiny/
2022-12-05 11:16:03,832 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Идеальный рецепт куриного филе https://menunedeli.ru/2018/03/idealnyj-recept-kurinogo-file/
2022-12-05 11:21:54,152 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Перепелки, запеченные в духовке https://menunedeli.ru/2015/06/perepelki-zapechennye-v-duxovke/
2022-12-05 11:23:13,992 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как приготовить тефтели с рисом и томатной подливой https://menunedeli.ru/2015/01/kak-prigotovit-tefteli-s-risom-i-tomatnoj-podlivoj/
2022-12-05 11:23:15,049 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Запеканка из макарон с домашним фаршем в мультиварке https://menunedeli.ru/2015/01/zapekanka-iz-makaron-s-domashnim-farshem-v-multivarke/
2022-12-05 11:23:15,932 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Плов из курицы с финиками в марокканском стиле в мультиварке https://menunedeli.ru/2015/01/plov-iz-kuricy-s-finikami-v-marokkanskom-stile-v-multivarke/
2022-12-05 11:23:16,138 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Свиной язык, тушенный со сметаной https://menunedeli.ru/2015/01/svinoj-yazyk-tushennyj-so-smetanoj/
2022-12-05 11:23:17,009 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Курица, тушенная с капустой в мультиварке https://menunedeli.ru/2015/01/kurica-tushennaya-s-kapustoj-v-multivarke/
2022-12-05 11:28:09,014 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Фаршированные куриные ножки https://menunedeli.ru/2014/02/farshirovannye-kurinye-nozhki/
2022-12-05 11:28:13,309 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как приготовить куриную печень https://menunedeli.ru/2014/02/kak-prigotovit-kurinuyu-pechen/
2022-12-05 11:28:46,806 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Тефтели из фарша по-кенигсбергски https://menunedeli.ru/2013/12/tefteli-iz-farsha-po-kenigsbergski/
2022-12-05 11:29:07,586 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Кукурузная каша в мультиварке с фрикадельками https://menunedeli.ru/2013/11/kukuruznaya-kasha-v-multivarke-s-frikadelkami/
2022-12-05 11:29:12,702 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Пряная курица с апельсинами https://menunedeli.ru/2013/11/pryanaya-kurica-s-apelsinami/
2022-12-05 11:30:15,563 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Рагу  в мультиварке https://menunedeli.ru/2013/08/ragu-v-multivarke/
2022-12-05 11:31:33,067 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Кабачки в духовке рецепт https://menunedeli.ru/2012/08/kak-prigotovit-kabachki-v-duxovke-recept-s-poshagovymi-foto/
2022-12-05 11:31:39,435 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как правильно варить макароны https://menunedeli.ru/2012/05/kak-pravilno-varit-makarony/
2022-12-05 11:31:42,301 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Запеканка из цветной капусты и брокколи в духовке https://menunedeli.ru/2012/04/chto-prigotovit-na-garnir-zapekanka-iz-brokkoli-i-cvetnoj-kapusty/
2022-12-05 11:33:02,653 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как приготовить и заморозить фрикадельки https://menunedeli.ru/2011/04/frikadelki-kak/
2022-12-05 11:44:16,571 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Что делать, если бисквит подгорел https://menunedeli.ru/2018/04/chto-delat-esli-biskvit-podgorel/
2022-12-05 11:49:17,452 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Заварные булочки-кольца с творожным кремом https://menunedeli.ru/2015/01/zavarnye-bulochki-kolca-s-tvorozhnym-kremom/
2022-12-05 11:53:34,688 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Печенье Звездочки https://menunedeli.ru/2013/11/pechene-zvezdochki/
2022-12-05 11:53:36,237 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Рождественское печенье из творога https://menunedeli.ru/2013/10/rozhdestvenskoe-pechene-iz-tvoroga/
2022-12-05 11:55:36,704 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Апельсиновый пирог с оливковым маслом https://menunedeli.ru/2011/05/apelsinovyj-pirog-s-olivkovym-maslom/
2022-12-05 11:56:13,505 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Секреты вкусных блинов и блинчиков https://menunedeli.ru/2017/02/sekrety-vkusnyx-blinov-i-blinchikov/
2022-12-05 11:56:15,008 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как приготовить оладьи на кефире https://menunedeli.ru/2014/02/kak-prigotovit-oladi-na-kefire/
2022-12-05 11:56:15,244 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда 13 проверенных рецептов вкусных блинов на Масленицу https://menunedeli.ru/2013/03/vidy-blinov/
2022-12-05 11:56:16,140 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Масленица блинная https://menunedeli.ru/2012/02/maslenica-blinnaya/
2022-12-05 12:10:20,140 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как засушить яблоки в духовке https://menunedeli.ru/2011/09/zagotovki-na-zimu-iz-yablok-sushenye-yabloki-recept-s-foto/
2022-12-05 12:10:31,387 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Игра быстрорецептов для Иры https://menunedeli.ru/1000/05/igra-bystroreceptov-dlya-iry/
2022-12-05 12:10:52,015 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как заморозить авокадо https://menunedeli.ru/2022/07/kak-zamorozit-avokado/
2022-12-05 12:10:58,020 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как заморозить растительное молоко https://menunedeli.ru/2022/06/kak-zamorozit-rastitelnoe-moloko/
2022-12-05 12:11:04,426 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Домашние полуфабрикаты: 4 завтрака, 4 обеда, 4 ужина за 1 день https://menunedeli.ru/2022/06/domashnie-polufabrikaty-4-zavtraka-4-obeda-4-uzhina-za-1-den/
2022-12-05 12:11:08,839 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Какие полуфабрикаты можно замораживать дома https://menunedeli.ru/2021/11/kakie-polufabrikaty-mozhno-zamorozit-doma/
2022-12-05 12:11:09,675 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как заморозить рататуй https://menunedeli.ru/2021/10/kak-zamorozit-ratatuj/
2022-12-05 12:11:10,743 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как заморозить овощные бульонные кубики https://menunedeli.ru/2021/10/kak-zamorozit-ovoshhnye-bulonnye-kubiki/
2022-12-05 12:11:13,061 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как заморозить субпродукты: язык, мозги, печень, почки, лёгкие, сердце https://menunedeli.ru/2021/09/kak-zamorozit-subprodukty/
2022-12-05 12:11:13,969 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как заморозить смесь для компотов, смузи и пирогов https://menunedeli.ru/2021/09/kak-zamorozit-smes-dlya-kompotov-smuzi-i-pirogov/
2022-12-05 12:11:14,161 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как заморозить мясо https://menunedeli.ru/2021/09/kak-zamorozit-myaso/
2022-12-05 12:11:15,684 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда О чем тренинг по заморозке на самом деле https://menunedeli.ru/2021/01/o-chem-trening-po-zamorozke-na-samom-dele/
2022-12-05 12:11:15,878 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как заморозить заготовки для салатов https://menunedeli.ru/2020/12/kak-zamorozit-zagotovki-dlya-salatov/
2022-12-05 12:11:16,066 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Как экономить время с помощью заготовок? Салаты и овощные блюда на неделю https://menunedeli.ru/2020/12/kak-ekonomit-vremya-s-pomoshhyu-zagotovok-salaty-i-ovoshhnye-blyuda-na-nedelyu/
2022-12-05 12:11:17,753 :: app.parsing.pars_menu:204 :: WARNING :: Не удалось собрать данные для блюда Чем отличается сезонная заморозка от обычной? https://menunedeli.ru/2020/07/chem-otlichaetsya-sezonnaya-zamorozka-ot-obychnoj/
